ID_TRANSACC,ID_ORIG,ID_DEST,MONTO,FECHA_HORA,ESTADO
3683,104492,100694,1768.47,2024-12-22 22:12:34,Rechazada
3684,103743,100711,1167.76,2024-07-20 19:04:34,Pendiente
3685,104018,100480,28.77,2025-03-12 17:30:34,Confirmada
3686,103408,103111,387.52,2025-05-15 02:47:34,Confirmada
3687,102339,104025,216.26,2025-03-28 02:42:34,Confirmada
3688,105321,100762,350.63,2025-02-23 19:31:34,Confirmada
3689,105631,100962,1512.46,2025-01-13 17:26:34,Confirmada
3690,102877,101527,1493.91,2025-02-27 06:51:34,Pendiente
3691,104902,104891,1115.06,2025-05-09 08:25:34,Confirmada
3692,102358,103021,188.86,2024-09-07 12:24:34,Confirmada
3693,104532,102081,1108.87,2025-01-02 01:21:34,Pendiente
3694,104647,102426,1234.95,2025-02-28 23:27:34,Confirmada
3695,102873,101880,460.3,2024-07-01 19:22:34,Rechazada
3696,100116,101296,84.43,2024-10-22 13:22:34,Confirmada
3697,100091,101907,372.36,2024-12-25 19:00:34,Confirmada
3698,100310,105280,250.71,2025-01-09 17:56:34,Rechazada
3699,100704,101068,1272.23,2024-09-13 05:54:34,Confirmada
3700,100224,105734,604.8,2024-11-03 11:33:34,Pendiente
3701,100772,103245,1111.7,2025-01-14 17:08:34,Confirmada
3702,105861,104894,1455.26,2024-09-21 21:22:34,Pendiente
3703,103557,103378,1902.66,2024-07-03 12:09:34,Rechazada
3704,103615,100849,166.15,2024-10-01 21:28:34,Confirmada
3705,104287,102546,386.3,2024-11-12 10:33:34,Confirmada
3706,104350,100402,224.35,2024-11-20 04:08:34,Confirmada
3707,104733,102526,1226.67,2024-07-15 08:08:34,Confirmada
3708,104604,104048,980.02,2024-07-08 22:42:34,Pendiente
3709,105966,101972,1304.06,2024-11-26 08:17:34,Pendiente
3710,105248,103167,497.06,2024-10-19 16:20:34,Confirmada
3711,102682,104885,543.17,2025-04-28 01:06:34,Confirmada
3712,104988,104680,508.13,2024-12-14 05:43:34,Rechazada
3713,103783,100128,1053.08,2025-02-27 02:45:34,Confirmada
3714,104745,105393,1033.67,2025-01-14 10:07:34,Confirmada
3715,104604,104617,1302.26,2025-03-21 06:58:34,Confirmada
3716,103319,103071,842.64,2025-02-07 10:35:34,Rechazada
3717,101402,104924,1876.26,2024-12-07 00:08:34,Confirmada
3718,102911,104898,110.27,2025-03-22 02:15:34,Confirmada
3719,102616,105264,483.48,2024-08-05 04:48:34,Pendiente
3720,103186,102612,1719.32,2025-01-21 19:58:34,Pendiente
3721,100268,102881,82.38,2024-07-10 09:13:34,Confirmada
3722,103494,103092,1148.13,2025-03-24 22:43:34,Confirmada
3723,105776,102544,1930.74,2024-10-17 14:37:34,Pendiente
3724,105297,104877,1847.71,2024-10-31 02:00:34,Confirmada
3725,102724,100110,1132.38,2025-03-28 11:35:34,Rechazada
3726,104875,101232,822.28,2025-02-06 20:16:34,Pendiente
3727,103231,102872,1493.42,2025-02-18 09:21:34,Confirmada
3728,104774,102449,1650.03,2024-10-13 18:07:34,Pendiente
3729,103383,100289,258.44,2025-01-12 18:23:34,Confirmada
3730,106025,100795,1552.24,2025-05-15 22:58:34,Confirmada
3731,103309,101628,1150.83,2025-03-08 12:52:34,Confirmada
3732,103023,105361,103.68,2024-11-30 01:05:34,Confirmada
3733,105383,101860,431.48,2024-10-23 21:52:34,Rechazada
3734,105692,103116,77.62,2024-10-19 08:29:34,Rechazada
3735,101324,101391,148.11,2024-08-05 18:22:34,Confirmada
3736,100750,101334,721.68,2025-05-11 09:13:34,Confirmada
3737,105360,101646,626.46,2025-03-13 07:35:34,Pendiente
3738,103354,104617,1592.67,2024-06-10 14:18:34,Rechazada
3739,102265,103404,1241.45,2024-09-05 19:01:34,Rechazada
3740,102578,101966,819.59,2024-12-26 11:45:34,Pendiente
3741,105710,104228,191.13,2025-04-16 15:21:34,Rechazada
3742,103647,105185,556.17,2024-05-27 21:26:34,Confirmada
3743,102926,102869,656.36,2024-06-04 02:07:34,Pendiente
3744,101977,103352,1714.18,2024-06-18 12:14:34,Confirmada
3745,104123,103995,177.97,2024-11-09 11:36:34,Pendiente
3746,105617,104580,1702.43,2024-07-14 01:29:34,Pendiente
3747,101368,100168,1164.92,2024-10-07 16:06:34,Confirmada
3748,101059,103981,1541.1,2025-02-28 10:12:34,Confirmada
3749,105805,102546,1419.68,2024-08-18 00:55:34,Confirmada
3750,102919,104653,479.93,2025-04-07 17:06:34,Confirmada
3751,103010,101680,450.54,2024-09-30 12:36:34,Confirmada
3752,104135,102577,1429.24,2024-12-21 20:55:34,Rechazada
3753,100635,100080,1376.01,2024-10-06 19:47:34,Confirmada
3754,100133,103120,1506.46,2024-06-08 19:29:34,Confirmada
3755,102668,104003,745.89,2025-04-02 22:33:34,Rechazada
3756,103963,104229,813.86,2024-12-09 19:42:34,Pendiente
3757,104702,105297,177.4,2024-08-05 07:38:34,Confirmada
3758,102765,100275,101.59,2025-01-31 15:07:34,Confirmada
3759,103930,100238,874.88,2024-09-04 15:56:34,Confirmada
3760,100080,100743,1827.94,2024-12-11 05:38:34,Confirmada
3761,101608,102846,1118.94,2024-11-12 08:01:34,Confirmada
3762,100338,101261,961.63,2025-04-06 05:21:34,Confirmada
3763,100610,104518,1439.21,2024-10-10 15:26:34,Confirmada
3764,102664,104024,844.05,2025-03-20 01:47:34,Confirmada
3765,105612,105274,1486.99,2024-08-07 19:27:34,Pendiente
3766,105674,100130,1229.13,2024-05-27 16:10:34,Confirmada
3767,102619,103198,1753.23,2025-01-01 14:05:34,Confirmada
3768,104622,102663,773.05,2024-08-15 02:58:34,Confirmada
3769,100147,101918,1659.47,2025-04-26 18:30:34,Confirmada
3770,105480,100426,1854.49,2024-09-22 12:12:34,Confirmada
3771,105971,105679,1926.35,2025-04-04 16:27:34,Confirmada
3772,101409,100353,1059.13,2024-11-22 16:13:34,Confirmada
3773,103215,103701,959.58,2024-07-04 23:32:34,Confirmada
3774,103198,103408,1034.52,2024-12-05 06:54:34,Pendiente
3775,100074,105891,1502.39,2024-08-15 03:58:34,Rechazada
3776,101342,100762,21.45,2024-10-17 01:47:34,Confirmada
3777,103866,102259,1076.16,2025-04-04 20:30:34,Confirmada
3778,101369,102177,1726.14,2025-02-15 22:22:34,Confirmada
3779,100572,102355,1427.52,2024-11-29 04:51:34,Rechazada
3780,100846,103903,1725.9,2024-12-23 14:44:34,Confirmada
3781,102098,101962,1415.65,2024-06-16 09:39:34,Confirmada
3782,102437,102589,1776.01,2025-01-01 13:46:34,Confirmada
3783,105608,104083,183.27,2025-02-03 14:37:34,Confirmada
3784,102841,101193,1700.99,2025-03-12 07:03:34,Pendiente
3785,105052,101083,44.33,2024-10-05 21:07:34,Confirmada
3786,103697,103699,1299.92,2024-06-13 07:34:34,Pendiente
3787,102945,104080,1763.54,2025-05-03 00:55:34,Confirmada
3788,100211,100802,387.87,2024-12-11 05:01:34,Confirmada
3789,104338,100272,1717.6,2025-04-15 06:14:34,Confirmada
3790,101445,104240,933.53,2025-02-11 05:41:34,Confirmada
3791,106006,104281,650.26,2024-12-04 03:25:34,Confirmada
3792,100804,104101,464.71,2024-06-20 20:35:34,Confirmada
3793,103322,101685,88.04,2024-07-30 18:36:34,Confirmada
3794,105495,105733,1034.94,2024-07-07 14:17:34,Confirmada
3795,104733,103124,826.54,2024-10-16 01:27:34,Rechazada
3796,101328,104757,1878.47,2024-08-16 11:49:34,Confirmada
3797,101957,100162,994.57,2024-10-06 21:48:34,Confirmada
3798,100540,104121,86.44,2024-11-28 19:39:34,Confirmada
3799,101266,104479,858.36,2024-12-19 04:47:34,Pendiente
3800,103588,101650,103.83,2024-10-29 17:07:34,Confirmada
3801,105543,102168,1553.21,2025-01-02 05:08:34,Confirmada
3802,100253,100389,550.18,2024-06-14 08:35:34,Confirmada
3803,102925,105328,54.06,2024-12-29 23:30:34,Confirmada
3804,103457,105917,1104.04,2024-05-29 21:27:34,Confirmada
3805,102030,102334,1237.5,2024-11-17 21:04:34,Confirmada
3806,102537,101944,198.79,2024-07-30 12:49:34,Rechazada
3807,105259,100504,1610.92,2024-08-13 00:01:34,Confirmada
3808,103528,105837,321.67,2024-08-29 00:55:34,Confirmada
3809,104099,100972,481.4,2025-05-21 19:46:34,Rechazada
3810,103308,104835,87.81,2024-11-22 17:46:34,Rechazada
3811,105367,101847,1624.97,2024-07-13 01:02:34,Confirmada
3812,100474,105305,1063.45,2024-10-22 02:29:34,Confirmada
3813,103950,100656,1405.18,2024-10-26 16:26:34,Confirmada
3814,102049,104567,968.41,2024-06-09 07:21:34,Confirmada
3815,100663,101802,1856.75,2024-07-20 13:28:34,Pendiente
3816,100707,103051,886.92,2024-10-16 15:59:34,Confirmada
3817,100216,102412,1996.6,2025-04-20 02:15:34,Confirmada
3818,105263,105093,27.4,2024-07-07 17:46:34,Confirmada
3819,105243,100560,170.92,2024-08-26 00:49:34,Confirmada
3820,101350,105173,828.81,2025-03-24 09:32:34,Confirmada
3821,103404,102827,949.95,2025-01-03 14:41:34,Confirmada
3822,105081,105961,1281.02,2024-09-06 13:44:34,Confirmada
3823,103374,103690,963.2,2024-11-25 07:07:34,Rechazada
3824,103527,101587,119.62,2024-11-03 20:35:34,Confirmada
3825,105602,102793,1957.01,2025-05-04 16:29:34,Pendiente
3826,101927,100578,359.51,2025-05-15 05:34:34,Confirmada
3827,105272,100941,1440.64,2024-10-30 19:53:34,Confirmada
3828,102170,101311,90.06,2024-10-23 05:38:34,Pendiente
3829,102284,102969,550.21,2025-04-21 00:47:34,Confirmada
3830,104837,105671,1887.57,2024-12-31 01:48:34,Confirmada
3831,105930,100904,310.05,2024-08-31 21:57:34,Pendiente
3832,100934,104822,35.79,2025-03-03 07:57:34,Pendiente
3833,100876,100410,1647.07,2024-12-14 20:53:34,Confirmada
3834,101694,105670,1569.33,2024-10-31 04:36:34,Confirmada
3835,100418,105796,24.01,2025-01-23 00:28:34,Rechazada
3836,100506,102402,424.34,2025-04-27 06:07:34,Confirmada
3837,102609,102936,280.42,2025-02-25 06:42:34,Confirmada
3838,105654,100470,884.87,2024-07-26 23:18:34,Confirmada
3839,104591,101403,1201.82,2025-02-04 09:11:34,Rechazada
3840,102023,104026,1065.49,2024-06-24 02:53:34,Confirmada
3841,103440,104402,1829.24,2024-10-22 19:54:34,Pendiente
3842,101773,103790,1594.38,2025-01-08 21:34:34,Confirmada
3843,100616,102928,40.7,2024-06-26 03:52:34,Confirmada
3844,105370,102250,796.3,2024-08-29 05:26:34,Confirmada
3845,100066,100980,1855.03,2024-11-19 09:00:34,Confirmada
3846,102743,101402,1834.74,2024-11-22 00:32:34,Confirmada
3847,101574,105877,831.43,2024-09-21 05:53:34,Pendiente
3848,105189,104288,1970.79,2024-08-22 05:10:34,Confirmada
3849,105743,104604,1355.7,2024-09-14 01:40:34,Confirmada
3850,101334,103053,929.79,2025-03-22 23:55:34,Confirmada
3851,100497,103660,1223.82,2024-05-27 11:38:34,Confirmada
3852,103065,100650,747.89,2024-12-18 22:15:34,Confirmada
3853,105262,105768,1484.03,2025-05-14 21:58:34,Pendiente
3854,104041,105979,307.34,2025-02-27 12:19:34,Confirmada
3855,101249,103648,1931.0,2025-04-18 02:18:34,Confirmada
3856,105461,105027,879.94,2025-03-06 18:31:34,Confirmada
3857,102745,101838,974.5,2024-10-31 23:12:34,Pendiente
3858,103541,101698,1638.33,2024-09-11 00:51:34,Confirmada
3859,104870,104018,1587.63,2024-11-27 04:46:34,Rechazada
3860,101043,104221,1262.68,2024-08-11 14:57:34,Confirmada
3861,102547,100360,302.34,2024-06-05 11:20:34,Confirmada
3862,102236,104478,1203.57,2025-02-20 14:03:34,Confirmada
3863,105912,101616,1292.34,2025-03-23 10:04:34,Confirmada
3864,102599,102478,858.06,2024-06-17 01:25:34,Pendiente
3865,104562,104880,1745.64,2024-08-07 00:39:34,Confirmada
3866,100371,100891,764.52,2024-08-08 04:46:34,Pendiente
3867,101257,102604,776.77,2024-12-08 02:41:34,Rechazada
3868,100775,105552,345.88,2024-12-07 14:32:34,Confirmada
3869,104714,105894,1572.48,2025-05-08 23:47:34,Confirmada
3870,105078,100982,88.29,2025-04-14 10:01:34,Confirmada
3871,105732,105263,1675.66,2025-03-20 02:56:34,Confirmada
3872,101583,103060,1245.86,2024-06-05 10:40:34,Confirmada
3873,101113,103231,1239.03,2024-08-10 13:20:34,Confirmada
3874,102418,101253,1985.62,2024-10-14 06:25:34,Pendiente
3875,102411,103392,1734.64,2024-11-17 17:16:34,Confirmada
3876,100395,105389,378.86,2025-02-12 17:20:34,Pendiente
3877,103932,101992,1808.14,2024-08-12 09:09:34,Confirmada
3878,103809,101721,559.77,2025-03-01 20:05:34,Confirmada
3879,103906,105591,547.51,2025-02-02 23:22:34,Rechazada
3880,103265,103170,1676.69,2024-06-13 19:14:34,Confirmada
3881,104270,100720,1069.57,2024-07-17 01:44:34,Pendiente
3882,103681,105263,1574.37,2024-07-30 04:33:34,Confirmada
3883,104686,105720,57.01,2025-02-26 20:41:34,Confirmada
3884,100420,101043,1635.89,2025-01-26 04:04:34,Pendiente
3885,101566,101840,1715.64,2025-04-09 14:06:34,Confirmada
3886,101171,104448,1594.51,2024-09-01 14:28:34,Confirmada
3887,105024,100255,691.19,2025-04-14 08:58:34,Confirmada
3888,103222,100400,1184.47,2024-07-21 09:30:34,Rechazada
3889,100121,103818,973.4,2024-06-13 02:07:34,Rechazada
3890,100032,101094,549.39,2025-01-24 00:33:34,Confirmada
3891,102312,100408,552.95,2024-07-18 06:14:34,Confirmada
3892,105676,103554,507.76,2024-08-26 10:18:34,Confirmada
3893,103753,102343,1657.4,2025-01-21 21:47:34,Confirmada
3894,105645,103356,395.73,2024-11-03 04:16:34,Confirmada
3895,101124,100959,784.81,2025-03-29 12:51:34,Pendiente
3896,102405,104666,1168.37,2024-12-18 19:54:34,Pendiente
3897,104752,105710,1481.73,2024-07-01 18:46:34,Confirmada
3898,104378,101154,156.89,2024-10-13 13:33:34,Confirmada
3899,103366,103053,1086.49,2025-01-01 23:48:34,Pendiente
3900,101950,103272,1664.17,2024-11-10 01:03:34,Confirmada
3901,102382,105834,1532.39,2024-06-01 06:11:34,Rechazada
3902,101365,105398,1868.6,2024-06-13 03:22:34,Confirmada
3903,103549,101105,1669.28,2024-06-16 17:37:34,Pendiente
3904,105472,104288,1056.95,2024-06-18 12:22:34,Pendiente
3905,104552,100557,572.72,2025-03-28 00:30:34,Confirmada
3906,100220,102137,1937.6,2025-04-14 15:09:34,Confirmada
3907,105634,105710,1220.55,2024-07-01 01:25:34,Confirmada
3908,100385,104882,1372.89,2024-06-09 12:08:34,Confirmada
3909,101628,100743,7.09,2024-12-09 16:57:34,Pendiente
3910,101555,103174,1093.03,2025-03-12 23:57:34,Pendiente
3911,103443,104062,1186.24,2024-09-09 00:46:34,Confirmada
3912,100037,102859,323.63,2024-07-15 07:55:34,Confirmada
3913,102868,102045,1251.08,2025-03-11 21:28:34,Confirmada
3914,101259,104501,938.22,2024-06-16 21:11:34,Confirmada
3915,104789,101925,1062.05,2025-04-30 03:07:34,Rechazada
3916,105074,100208,270.26,2024-12-04 06:58:34,Confirmada
3917,104699,105437,51.28,2024-07-31 07:14:34,Pendiente
3918,102159,102080,1164.18,2024-06-15 16:12:34,Confirmada
3919,100348,104880,1666.04,2025-04-18 18:07:34,Rechazada
3920,100975,101598,1484.16,2024-08-22 22:27:34,Pendiente
3921,104215,100047,871.39,2024-06-06 00:04:34,Pendiente
3922,103417,105420,1006.84,2024-08-03 21:18:34,Confirmada
3923,106018,102625,487.29,2024-08-30 02:12:34,Pendiente
3924,101779,102604,272.31,2025-04-07 10:23:34,Confirmada
3925,100097,104073,1934.08,2025-01-05 17:19:34,Confirmada
3926,104440,105320,962.02,2025-02-26 02:42:34,Confirmada
3927,104383,101558,714.36,2025-02-26 09:35:34,Rechazada
3928,104353,103099,110.38,2024-09-07 13:34:34,Confirmada
3929,104746,105954,1062.27,2024-07-06 22:39:34,Pendiente
3930,105076,105577,1900.37,2024-07-12 01:35:34,Pendiente
3931,100218,102890,1748.84,2024-09-08 18:12:34,Confirmada
3932,104791,100529,1781.1,2024-12-09 15:54:34,Rechazada
3933,103976,102795,1449.47,2025-04-22 23:41:34,Confirmada
3934,100307,103658,1356.81,2024-11-21 21:39:34,Confirmada
3935,103621,105249,985.01,2025-05-21 02:24:34,Confirmada
3936,103578,102100,1245.17,2025-04-09 12:56:34,Confirmada
3937,105281,105039,478.86,2025-03-05 12:02:34,Confirmada
3938,104803,103609,910.18,2025-02-14 11:10:34,Rechazada
3939,105138,101313,610.75,2024-11-22 08:25:34,Confirmada
3940,105500,105200,462.66,2024-12-11 13:04:34,Confirmada
3941,101426,100427,1874.27,2024-08-15 20:49:34,Confirmada
3942,101716,103486,350.71,2024-11-26 18:26:34,Confirmada
3943,102859,101867,833.47,2025-04-05 15:13:34,Pendiente
3944,105171,105996,8.28,2025-03-14 14:21:34,Pendiente
3945,104877,100175,1209.22,2024-09-28 21:51:34,Confirmada
3946,105122,100882,1351.05,2024-07-04 23:47:34,Confirmada
3947,105274,105646,1164.8,2025-03-07 10:39:34,Confirmada
3948,104361,100980,297.66,2025-05-11 12:13:34,Confirmada
3949,102068,101562,1981.14,2024-11-20 13:47:34,Confirmada
3950,101008,104666,697.85,2025-01-29 17:39:34,Confirmada
3951,105914,101616,903.71,2025-01-31 02:54:34,Pendiente
3952,100020,101510,668.07,2024-11-18 21:24:34,Rechazada
3953,101747,104994,301.92,2025-05-14 13:53:34,Confirmada
3954,105453,100746,1959.5,2025-05-11 17:18:34,Confirmada
3955,100930,100994,1630.58,2025-05-11 09:29:34,Pendiente
3956,103760,100985,1356.89,2025-01-22 10:09:34,Confirmada
3957,100693,105831,558.33,2024-11-01 18:57:34,Confirmada
3958,105317,100149,669.38,2024-11-07 15:44:34,Confirmada
3959,100318,104110,111.44,2024-11-16 13:26:34,Confirmada
3960,106035,100670,444.32,2024-12-20 01:02:34,Confirmada
3961,100764,105670,908.43,2024-06-30 02:28:34,Confirmada
3962,103715,104900,487.77,2025-04-07 12:49:34,Confirmada
3963,105950,104532,1161.27,2024-12-21 00:54:34,Confirmada
3964,104193,102738,1473.41,2024-06-08 00:01:34,Confirmada
3965,102148,101026,368.46,2025-02-05 06:45:34,Confirmada
3966,106023,101072,607.32,2024-07-07 02:12:34,Confirmada
3967,102484,105357,1577.36,2025-01-07 22:55:34,Confirmada
3968,105093,105805,1242.14,2024-07-26 21:35:34,Pendiente
3969,105882,103911,280.65,2025-04-27 18:50:34,Confirmada
3970,103698,103888,194.59,2024-11-22 10:57:34,Confirmada
3971,102671,104501,1913.19,2024-09-28 17:07:34,Confirmada
3972,103381,100159,1859.3,2024-07-04 16:15:34,Confirmada
3973,103090,100381,623.44,2024-07-16 06:38:34,Confirmada
3974,105383,103976,1271.82,2025-01-04 00:20:34,Pendiente
3975,102834,105022,1727.18,2024-10-29 07:29:34,Confirmada
3976,100178,102755,174.37,2025-03-05 01:48:34,Confirmada
3977,103222,106022,260.64,2024-09-06 01:01:34,Confirmada
3978,101732,100259,1517.22,2024-12-16 19:51:34,Pendiente
3979,103080,101861,823.04,2024-08-22 19:14:34,Confirmada
3980,101841,103162,1948.28,2024-09-03 04:17:34,Rechazada
3981,103490,100289,917.85,2024-10-15 22:33:34,Confirmada
3982,100383,106020,158.92,2024-06-17 18:28:34,Confirmada
3983,102044,105448,1165.92,2024-08-31 10:47:34,Confirmada
3984,101922,101295,564.77,2024-08-01 14:05:34,Confirmada
3985,103411,100518,401.94,2024-07-23 21:24:34,Confirmada
3986,101707,103290,449.78,2025-03-30 08:03:34,Pendiente
3987,105447,101731,132.73,2025-05-13 08:10:34,Pendiente
3988,105389,105435,1941.01,2024-09-15 05:02:34,Confirmada
3989,104236,102866,1383.17,2024-06-03 22:03:34,Rechazada
3990,101520,104480,1689.49,2024-12-02 22:25:34,Confirmada
3991,102936,104281,794.08,2024-12-05 20:59:34,Pendiente
3992,100912,100782,911.35,2025-01-27 06:49:34,Confirmada
3993,101405,103751,906.88,2025-03-30 01:41:34,Pendiente
3994,103503,104467,786.73,2024-09-10 08:37:34,Confirmada
3995,102924,100434,325.07,2024-12-23 20:56:34,Confirmada
3996,105100,105207,927.83,2025-04-22 01:37:34,Confirmada
3997,105455,103447,1310.38,2025-03-06 20:49:34,Rechazada
3998,101857,105212,1023.32,2024-08-06 17:52:34,Rechazada
3999,105795,105115,346.25,2024-11-11 01:42:34,Confirmada
4000,103463,100853,451.36,2025-02-27 06:46:34,Rechazada
4001,103910,103787,662.77,2024-12-26 01:07:34,Confirmada
4002,102085,103879,1979.27,2025-03-28 14:23:34,Confirmada
4003,100607,102259,1681.94,2025-04-06 19:54:34,Confirmada
4004,105100,100371,1841.5,2024-09-07 09:42:34,Confirmada
4005,105301,104066,1313.36,2024-06-15 20:34:34,Confirmada
4006,105769,102023,1388.95,2025-04-20 18:51:34,Confirmada
4007,103074,104130,1594.48,2025-02-20 01:12:34,Confirmada
4008,101560,101302,639.22,2025-03-25 15:36:34,Rechazada
4009,103320,100095,1917.11,2024-05-30 07:42:34,Confirmada
4010,104041,104357,1883.04,2024-10-25 05:11:34,Pendiente
4011,105653,103907,131.3,2024-06-25 11:48:34,Confirmada
4012,103458,100647,1295.35,2024-06-09 15:23:34,Pendiente
4013,102241,100630,1535.57,2025-03-29 04:39:34,Rechazada
4014,101425,104176,1298.04,2024-09-29 20:08:34,Rechazada
4015,101672,103299,1470.56,2024-09-25 03:00:34,Pendiente
4016,105095,100585,239.14,2025-01-19 17:58:34,Confirmada
4017,104619,103064,1934.35,2024-12-02 17:51:34,Confirmada
4018,100482,103996,83.81,2024-06-09 05:42:34,Confirmada
4019,102594,103863,852.33,2025-03-18 03:23:34,Confirmada
4020,100277,105963,1162.63,2025-01-22 12:11:34,Rechazada
4021,106048,102772,1898.52,2025-02-21 06:39:34,Confirmada
4022,104814,101136,56.99,2024-10-21 19:44:34,Confirmada
4023,104492,101268,1947.68,2025-04-05 03:11:34,Confirmada
4024,103338,101433,635.87,2025-02-23 15:59:34,Confirmada
4025,105908,101291,1011.6,2025-01-02 14:49:34,Confirmada
4026,105606,105002,196.47,2024-06-20 14:02:34,Confirmada
4027,103116,105046,1516.02,2025-03-13 03:14:34,Confirmada
4028,103451,100487,1171.05,2025-02-08 01:48:34,Pendiente
4029,101623,101222,1929.19,2024-06-18 17:22:34,Confirmada
4030,100038,102090,737.93,2025-05-12 10:23:34,Confirmada
4031,104765,101899,1464.96,2024-12-13 14:40:34,Confirmada
4032,100362,102014,1046.48,2025-02-13 03:47:34,Rechazada
4033,100317,100840,1671.74,2024-10-22 01:34:34,Confirmada
4034,102414,102655,57.15,2024-12-08 04:41:34,Confirmada
4035,103752,102828,946.63,2025-01-13 00:15:34,Confirmada
4036,104182,101128,394.03,2025-03-15 01:25:34,Confirmada
4037,100845,105014,167.87,2024-06-26 21:28:34,Confirmada
4038,103260,100689,1460.35,2024-07-15 07:49:34,Rechazada
4039,101793,103573,305.77,2025-05-07 16:53:34,Confirmada
4040,100889,104326,1863.62,2024-11-11 21:14:34,Confirmada
4041,101639,104158,446.3,2025-02-01 06:45:34,Rechazada
4042,101976,105043,1786.17,2024-10-02 15:47:34,Rechazada
